soil_moisture_percent,temp_max,temp_min,temp_avg,humidity,wind_speed,days_since_irrigation,growth_stage,soil_type,soil_type_encoded,day_of_year,need_irrigation,irrigation_amount_mm
26.7,38.4,25.8,32.1,76.2,0.6,10,0,Clay,2,66,True,17.3
60.4,35.9,27.1,31.5,65.0,3.8,2,0,Sandy Loam,4,59,False,0.0
64.5,17.4,7.1,12.2,59.6,3.2,4,3,Loam,3,275,False,0.0
69.3,13.6,3.6,8.6,45.4,0.6,1,0,Loam,3,275,False,0.0
40.8,19.7,5.9,12.8,46.1,1.8,8,0,Clay,2,203,False,0.0
55.8,11.2,1.8,6.5,46.9,1.3,7,3,Sandy,1,255,False,0.0
58.6,34.9,26.1,30.5,51.9,7.3,2,3,Sandy,1,56,False,0.0
48.9,39.5,26.2,32.8,35.8,0.6,6,1,Sandy,1,43,False,0.0
37.4,17.4,6.8,12.1,59.5,1.0,9,3,Clay,2,316,False,0.0
55.7,30.8,18.1,24.4,48.0,9.9,5,1,Clay,2,22,False,0.0
55.7,22.0,10.1,16.1,85.4,0.3,4,2,Clay,2,23,False,0.0
40.9,26.0,15.5,20.8,61.5,0.4,6,0,Clay,2,90,False,0.0
71.6,21.8,12.7,17.3,53.9,1.5,3,0,Loam,3,195,False,0.0
68.4,36.2,23.8,30.0,60.6,0.2,0,3,Loam,3,95,False,0.0
47.3,16.2,7.7,12.0,22.6,0.7,8,2,Clay,2,226,False,0.0
69.0,29.6,20.6,25.1,43.5,4.3,1,0,Loam,3,83,False,0.0
61.9,28.7,20.2,24.4,50.3,1.9,5,1,Sandy,1,351,False,0.0
71.8,31.1,22.9,27.0,56.9,0.7,0,1,Sandy,1,190,False,0.0
50.3,24.3,16.3,20.3,49.9,1.5,9,3,Sandy,1,196,False,0.0
50.5,40.3,26.3,33.3,42.4,6.0,0,0,Sandy,1,62,False,0.0
67.0,13.4,-0.3,6.6,48.8,0.6,4,3,Sandy Loam,4,333,False,0.0
48.6,24.0,11.7,17.8,68.8,0.0,10,1,Sandy Loam,4,352,False,0.0
59.2,10.6,-1.7,4.4,69.2,0.7,7,3,Loam,3,252,False,0.0
54.3,35.2,24.1,29.6,71.2,2.4,2,1,Loam,3,79,False,0.0
47.7,32.0,19.5,25.7,71.3,1.9,4,3,Clay,2,147,False,0.0
56.1,35.2,24.6,29.9,78.7,0.9,4,3,Sandy,1,83,False,0.0
50.1,37.2,29.0,33.1,74.2,1.3,6,1,Sandy Loam,4,74,False,0.0
46.1,37.8,24.0,30.9,69.3,2.7,6,1,Loam,3,65,False,0.0
51.6,23.4,9.3,16.3,51.1,1.6,7,3,Sandy Loam,4,216,False,0.0
40.2,13.4,2.2,7.8,76.9,4.5,10,2,Loam,3,199,False,0.0
62.8,23.4,14.5,18.9,76.7,1.1,3,1,Clay,2,205,False,0.0
45.1,22.6,13.2,17.9,56.0,0.5,7,2,Clay,2,365,False,0.0
46.0,14.4,0.4,7.4,58.0,1.5,10,2,Sandy Loam,4,281,False,0.0
58.1,26.8,17.3,22.1,63.4,1.0,1,3,Clay,2,158,False,0.0
64.2,21.6,9.0,15.3,68.3,5.4,0,3,Loam,3,278,False,0.0
38.8,27.6,18.1,22.8,61.5,1.6,8,3,Clay,2,103,False,0.0
67.2,19.9,10.7,15.3,51.0,1.8,3,0,Sandy Loam,4,222,False,0.0
29.7,21.2,9.2,15.2,57.3,3.7,10,2,Clay,2,198,True,16.2
66.8,14.8,1.4,8.1,66.5,0.0,2,1,Sandy Loam,4,289,False,0.0
48.9,18.5,8.3,13.4,41.1,0.9,7,1,Clay,2,211,False,0.0
54.8,27.3,15.1,21.2,76.1,4.9,1,0,Sandy,1,162,False,0.0
65.8,31.6,23.5,27.5,57.4,0.2,1,2,Sandy,1,44,False,0.0
62.8,27.7,13.2,20.4,92.6,3.1,2,1,Loam,3,161,False,0.0
59.3,38.2,28.1,33.1,60.3,8.0,9,2,Sandy,1,110,False,0.0
56.0,32.6,20.5,26.5,48.8,0.6,5,3,Sandy Loam,4,162,False,0.0
40.5,22.6,13.4,18.0,46.9,0.5,8,0,Loam,3,361,False,0.0
46.5,25.9,11.6,18.8,75.1,2.1,6,1,Clay,2,82,False,0.0
48.3,29.3,17.5,23.4,60.5,0.6,8,1,Sandy Loam,4,61,False,0.0
72.1,22.5,10.1,16.3,66.1,0.7,1,1,Loam,3,283,False,0.0
72.9,8.3,-6.3,1.0,65.7,0.2,0,0,Sandy Loam,4,340,False,0.0
58.0,31.6,17.4,24.5,44.1,0.2,7,3,Sandy Loam,4,70,False,0.0
43.7,29.8,16.4,23.1,38.9,3.8,9,3,Loam,3,88,False,0.0
49.9,22.2,12.9,17.5,59.5,1.0,10,3,Sandy,1,293,False,0.0
57.7,18.1,7.7,12.9,84.4,4.2,5,0,Loam,3,291,False,0.0
62.2,30.5,21.3,25.9,62.5,3.2,2,3,Loam,3,36,False,0.0
50.0,26.1,11.1,18.6,52.4,5.4,4,2,Clay,2,57,False,0.0
49.3,26.9,13.3,20.1,45.1,1.8,9,2,Sandy,1,365,False,0.0
63.8,11.7,3.6,7.7,40.3,3.2,5,1,Sandy Loam,4,254,False,0.0
48.3,31.9,22.5,27.2,39.9,2.8,7,0,Loam,3,130,False,0.0
51.9,28.4,14.1,21.2,39.7,6.9,4,1,Sandy,1,164,False,0.0
66.4,37.8,26.6,32.2,74.6,1.7,0,2,Sandy Loam,4,135,False,0.0
58.8,34.8,21.6,28.2,46.4,0.7,5,0,Sandy Loam,4,140,False,0.0
69.6,11.6,3.4,7.5,74.6,1.7,4,0,Sandy,1,283,False,0.0
58.7,20.0,10.6,15.3,41.6,1.6,6,3,Sandy Loam,4,195,False,0.0
56.8,23.4,10.5,17.0,42.3,0.9,5,3,Loam,3,19,False,0.0
52.4,23.2,9.6,16.4,81.9,0.9,5,3,Sandy Loam,4,188,False,0.0
44.2,40.1,25.5,32.8,73.5,2.3,7,1,Loam,3,68,False,0.0
33.8,27.1,17.2,22.1,37.2,1.3,10,0,Sandy Loam,4,145,True,17.8
62.6,33.7,19.7,26.7,54.0,2.3,2,0,Sandy,1,164,False,0.0
57.3,23.5,13.8,18.7,73.0,2.4,1,2,Clay,2,55,False,0.0
53.7,46.6,34.6,40.6,94.0,2.2,1,0,Clay,2,79,False,0.0
70.6,22.2,9.1,15.6,53.5,0.3,2,0,Loam,3,5,False,0.0
46.5,17.6,5.2,11.4,42.2,2.8,10,2,Sandy Loam,4,299,False,0.0
57.7,38.2,25.9,32.1,64.5,0.0,3,1,Sandy,1,55,False,0.0
52.4,32.5,23.2,27.9,20.0,0.7,6,0,Sandy,1,42,False,0.0
63.3,22.2,12.5,17.4,62.1,0.9,6,0,Sandy,1,352,False,0.0
46.7,30.7,18.3,24.5,72.4,0.2,3,3,Clay,2,165,False,0.0
55.8,22.6,7.7,15.2,56.3,0.8,4,3,Clay,2,363,False,0.0
74.6,26.2,14.1,20.1,31.3,1.2,2,3,Sandy,1,347,False,0.0
70.7,9.4,1.4,5.4,87.9,0.1,4,1,Clay,2,260,False,0.0
58.4,34.3,20.2,27.3,66.8,2.6,1,0,Clay,2,74,False,0.0
65.3,28.8,19.5,24.2,95.0,4.4,2,1,Loam,3,97,False,0.0
52.5,24.4,12.0,18.2,67.6,1.2,8,3,Loam,3,203,False,0.0
60.0,17.6,7.6,12.6,74.4,0.3,5,2,Sandy Loam,4,328,False,0.0
50.5,25.1,13.4,19.3,72.9,1.5,2,2,Loam,3,124,False,0.0
66.1,36.9,28.5,32.7,95.0,0.0,0,2,Sandy Loam,4,34,False,0.0
48.8,14.8,1.5,8.2,62.9,5.3,10,0,Sandy Loam,4,318,False,0.0
54.0,18.2,10.1,14.2,33.5,0.4,9,2,Sandy,1,229,False,0.0
65.7,25.0,12.2,18.6,56.8,2.8,5,2,Sandy,1,186,False,0.0
62.9,15.3,4.8,10.1,83.0,10.8,7,2,Sandy Loam,4,231,False,0.0
59.2,29.3,16.0,22.6,63.2,0.3,3,1,Loam,3,154,False,0.0
60.0,15.4,6.2,10.8,47.9,3.5,7,3,Loam,3,301,False,0.0
59.3,16.4,6.1,11.3,47.1,5.9,7,3,Sandy Loam,4,237,False,0.0
70.7,17.5,8.4,12.9,30.9,1.1,0,3,Sandy Loam,4,232,False,0.0
50.8,29.1,15.6,22.4,51.7,0.4,6,1,Sandy Loam,4,72,False,0.0
31.6,31.2,23.1,27.2,59.2,1.7,9,1,Clay,2,188,True,18.6
47.5,40.5,30.9,35.7,78.5,1.2,7,3,Sandy,1,95,False,0.0
38.2,35.7,25.8,30.8,65.7,0.6,7,0,Clay,2,77,False,0.0
60.6,25.4,16.3,20.9,71.6,3.4,3,1,Loam,3,201,False,0.0
61.9,14.9,2.6,8.8,47.9,2.1,6,3,Sandy Loam,4,250,False,0.0
58.3,45.6,34.1,39.8,55.0,0.3,1,2,Sandy,1,82,False,0.0
61.0,27.9,13.2,20.5,48.5,1.0,2,2,Sandy Loam,4,35,False,0.0
49.7,29.8,18.2,24.0,89.2,3.0,6,1,Sandy Loam,4,121,False,0.0
57.2,17.6,9.5,13.6,60.8,1.7,5,1,Loam,3,252,False,0.0
49.7,9.5,-0.6,4.4,41.6,0.7,9,0,Sandy Loam,4,323,False,0.0
65.0,28.9,17.1,23.0,61.3,8.8,2,2,Loam,3,67,False,0.0
70.9,20.1,8.1,14.1,27.4,0.8,0,0,Sandy Loam,4,190,False,0.0
54.7,16.4,5.8,11.1,40.7,0.9,5,1,Clay,2,229,False,0.0
55.7,22.3,12.7,17.5,43.9,0.6,4,3,Loam,3,353,False,0.0
69.4,13.9,3.5,8.7,64.5,0.8,2,1,Loam,3,285,False,0.0
55.9,32.5,19.0,25.8,66.1,0.2,3,1,Clay,2,165,False,0.0
58.4,15.7,3.7,9.7,66.2,2.5,8,2,Sandy,1,251,False,0.0
62.7,33.2,22.5,27.8,84.1,5.2,1,2,Clay,2,49,False,0.0
58.9,16.6,5.2,10.9,41.9,0.1,7,0,Loam,3,271,False,0.0
58.3,22.7,9.3,16.0,70.1,0.7,5,1,Loam,3,200,False,0.0
50.6,28.7,17.3,23.0,65.9,2.1,5,0,Clay,2,31,False,0.0
64.0,17.8,4.0,10.9,45.4,0.0,4,1,Sandy Loam,4,183,False,0.0
33.2,39.7,28.3,34.0,71.8,0.1,10,1,Loam,3,164,True,18.9
68.4,32.4,17.7,25.0,52.8,0.1,0,2,Sandy,1,97,False,0.0
51.3,41.0,29.4,35.2,66.8,1.2,6,1,Loam,3,100,False,0.0
66.3,20.7,7.8,14.2,39.9,1.9,4,2,Sandy,1,217,False,0.0
43.3,41.7,32.7,37.2,71.4,1.9,10,0,Sandy,1,105,True,17.3
62.8,15.9,2.6,9.3,64.4,1.0,7,2,Sandy,1,330,False,0.0
38.3,39.6,28.5,34.0,60.8,0.2,9,1,Sandy Loam,4,76,True,16.8
65.8,21.2,7.9,14.5,53.2,2.1,7,2,Sandy,1,228,False,0.0
65.9,25.0,15.6,20.3,42.7,1.1,2,2,Sandy Loam,4,142,False,0.0
65.0,14.8,5.9,10.4,43.4,4.5,0,0,Sandy,1,301,False,0.0
48.9,43.0,31.1,37.1,56.4,6.3,5,1,Loam,3,168,False,0.0
48.8,23.1,11.2,17.1,38.6,0.4,6,2,Sandy Loam,4,193,False,0.0
58.5,36.6,26.3,31.5,52.1,2.9,5,2,Sandy,1,92,False,0.0
72.3,14.0,0.7,7.3,39.3,4.4,2,0,Sandy,1,290,False,0.0
65.2,14.0,5.5,9.8,75.2,1.5,2,1,Sandy,1,255,False,0.0
44.1,29.5,17.8,23.6,61.8,0.0,5,0,Clay,2,53,False,0.0
65.9,21.3,10.9,16.1,57.7,1.0,1,2,Sandy Loam,4,183,False,0.0
57.2,10.2,-0.6,4.8,65.7,0.5,10,3,Sandy,1,253,False,0.0
55.1,22.5,9.6,16.0,54.5,1.0,7,1,Sandy,1,203,False,0.0
41.8,42.5,33.7,38.1,50.4,2.8,3,1,Loam,3,82,False,0.0
47.2,27.2,14.7,21.0,60.4,1.3,10,0,Sandy,1,29,False,0.0
65.6,28.0,18.4,23.2,62.8,5.4,3,0,Sandy,1,358,False,0.0
41.8,31.8,17.2,24.5,63.9,0.5,5,2,Clay,2,120,False,0.0
49.3,20.3,7.1,13.7,20.0,6.3,8,0,Sandy Loam,4,199,False,0.0
63.6,37.6,26.1,31.8,55.0,5.7,0,0,Sandy Loam,4,149,False,0.0
27.8,36.5,24.4,30.5,27.3,1.0,9,1,Clay,2,103,True,21.5
43.5,13.4,5.3,9.4,79.9,8.1,8,2,Sandy,1,252,True,15.9
29.2,31.4,20.6,26.0,51.8,1.9,10,0,Clay,2,85,True,19.5
62.4,16.0,6.0,11.0,42.1,1.8,2,3,Loam,3,319,False,0.0
60.2,31.9,18.6,25.2,47.2,1.1,3,2,Loam,3,104,False,0.0
58.9,16.6,2.3,9.5,79.9,2.1,10,0,Sandy Loam,4,168,False,0.0
59.5,27.0,15.9,21.4,54.3,2.9,3,3,Sandy Loam,4,147,False,0.0
43.5,38.3,29.5,33.9,59.4,1.5,3,0,Sandy Loam,4,95,False,0.0
39.5,33.2,19.8,26.5,61.7,2.6,9,1,Loam,3,103,True,13.9
47.7,28.5,17.9,23.2,79.0,0.3,9,1,Sandy,1,156,False,0.0
65.2,40.0,30.5,35.2,77.6,0.8,0,2,Sandy,1,130,False,0.0
45.1,28.7,14.9,21.8,61.0,0.5,7,1,Loam,3,111,False,0.0
43.4,22.1,9.0,15.6,24.3,3.0,9,3,Sandy Loam,4,199,False,0.0
41.6,36.7,22.3,29.5,41.5,0.2,10,2,Sandy Loam,4,85,True,17.8
62.9,39.4,30.8,35.1,59.1,5.5,0,0,Sandy,1,128,False,0.0
68.8,16.7,8.4,12.5,73.5,3.8,0,2,Sandy,1,318,False,0.0
61.6,32.4,21.2,26.8,78.9,1.4,0,0,Clay,2,156,False,0.0
50.6,31.6,22.1,26.8,67.1,2.4,5,3,Clay,2,189,False,0.0
72.6,36.3,26.3,31.3,61.4,0.6,0,2,Sandy,1,39,False,0.0
58.0,31.0,20.9,25.9,75.0,0.9,3,3,Loam,3,62,False,0.0
51.6,38.0,23.5,30.8,55.7,1.2,2,3,Sandy,1,62,False,0.0
26.6,27.4,18.6,23.0,73.4,0.3,9,3,Clay,2,8,True,20.6
38.5,25.4,13.5,19.5,68.9,1.8,9,0,Loam,3,356,True,14.7
70.2,12.0,3.6,7.8,84.8,2.0,1,1,Clay,2,246,False,0.0
60.7,29.2,16.4,22.8,62.8,2.8,7,0,Sandy,1,204,False,0.0
70.7,21.3,7.5,14.4,71.8,1.9,0,1,Sandy Loam,4,222,False,0.0
54.4,16.7,2.4,9.5,79.4,0.5,4,2,Sandy,1,296,False,0.0
52.0,19.7,10.3,15.0,56.5,3.6,10,0,Loam,3,246,False,0.0
32.9,37.6,22.8,30.2,77.0,0.5,7,1,Clay,2,140,True,18.5
56.8,19.6,4.6,12.1,61.6,1.5,8,3,Sandy,1,1,False,0.0
67.2,18.4,7.0,12.7,42.2,1.4,4,0,Clay,2,360,False,0.0
53.2,21.5,12.9,17.2,67.1,0.1,7,3,Loam,3,187,False,0.0
60.2,11.7,2.5,7.1,74.9,1.5,5,1,Loam,3,279,False,0.0
59.9,20.1,9.6,14.9,55.9,0.4,5,3,Clay,2,328,False,0.0
49.5,13.0,-1.8,5.6,58.0,3.5,10,1,Loam,3,240,False,0.0
55.1,18.2,5.5,11.8,52.1,2.1,6,2,Sandy Loam,4,254,False,0.0
44.9,27.3,15.1,21.2,55.4,0.5,5,2,Clay,2,45,False,0.0
54.5,19.6,8.3,14.0,55.7,1.7,5,0,Clay,2,331,False,0.0
56.4,19.6,5.2,12.4,35.4,0.6,8,2,Clay,2,260,False,0.0
54.9,17.9,4.1,11.0,50.8,0.1,3,1,Clay,2,324,False,0.0
50.0,25.7,14.9,20.3,43.4,5.4,8,0,Sandy Loam,4,355,False,0.0
56.4,20.8,12.5,16.6,36.3,0.2,4,0,Sandy,1,279,False,0.0
53.7,11.4,-1.3,5.0,69.9,5.3,10,1,Clay,2,282,False,0.0
55.3,27.1,13.6,20.4,89.4,0.0,5,0,Sandy Loam,4,364,False,0.0
66.1,27.9,16.0,22.0,63.3,3.3,3,3,Sandy Loam,4,192,False,0.0
79.3,10.9,0.5,5.7,57.3,1.1,3,0,Sandy Loam,4,296,False,0.0
77.5,9.9,-2.6,3.7,48.9,1.5,0,1,Clay,2,328,False,0.0
89.5,3.4,-10.2,-3.4,82.1,3.0,1,1,Sandy Loam,4,259,False,0.0
56.6,25.3,10.6,18.0,74.7,0.0,4,3,Clay,2,356,False,0.0
67.5,38.2,26.4,32.3,57.6,0.9,0,1,Sandy,1,108,False,0.0
50.2,26.4,18.2,22.3,82.6,3.6,2,1,Sandy,1,9,False,0.0
75.9,17.8,9.3,13.6,73.5,0.0,1,3,Loam,3,349,False,0.0
55.5,19.1,4.5,11.8,63.1,1.2,9,0,Sandy Loam,4,217,False,0.0
43.3,33.4,23.0,28.2,72.7,1.5,4,1,Loam,3,154,False,0.0
54.5,15.5,3.2,9.4,82.0,0.5,10,0,Sandy Loam,4,220,False,0.0
71.1,13.2,-1.7,5.7,72.2,0.4,5,2,Sandy Loam,4,252,False,0.0
46.0,24.6,14.8,19.7,61.5,0.7,8,3,Sandy Loam,4,16,False,0.0
64.6,35.2,24.3,29.8,74.6,7.1,0,3,Loam,3,51,False,0.0
56.3,14.4,6.2,10.3,35.8,1.8,7,0,Sandy Loam,4,195,False,0.0
49.9,23.5,11.7,17.6,30.2,0.9,10,1,Sandy,1,130,False,0.0
35.7,30.6,19.5,25.1,43.4,1.0,9,1,Loam,3,49,True,17.6
74.8,11.0,2.8,6.9,74.7,3.3,3,3,Loam,3,241,False,0.0
60.6,23.0,12.1,17.5,20.0,3.3,9,1,Sandy,1,315,False,0.0
45.3,18.7,5.2,11.9,30.7,2.9,8,0,Sandy Loam,4,346,False,0.0
50.6,32.5,21.2,26.9,44.8,0.5,4,0,Sandy Loam,4,93,False,0.0
58.9,12.7,3.9,8.3,80.1,3.1,7,1,Sandy Loam,4,300,False,0.0
57.5,21.9,7.9,14.9,83.2,3.6,9,2,Sandy,1,151,False,0.0
47.5,31.4,20.4,25.9,57.8,4.0,3,0,Clay,2,170,False,0.0
46.4,26.1,14.6,20.3,60.7,1.8,10,3,Sandy,1,247,False,0.0
62.5,38.9,25.5,32.2,44.9,2.3,2,2,Sandy,1,91,False,0.0
43.6,29.9,19.6,24.8,86.2,0.3,7,1,Sandy Loam,4,115,False,0.0
61.0,22.3,7.6,14.9,32.9,2.7,2,0,Sandy,1,359,False,0.0
51.9,37.1,28.2,32.6,80.3,0.0,7,3,Sandy,1,72,False,0.0
43.1,26.4,12.8,19.6,65.3,1.3,8,0,Sandy Loam,4,188,False,0.0
55.5,28.1,17.6,22.8,57.1,1.2,7,3,Sandy,1,356,False,0.0
64.7,30.7,20.8,25.7,46.5,3.1,1,0,Sandy Loam,4,18,False,0.0
46.2,25.9,16.0,20.9,62.0,0.0,6,3,Loam,3,45,False,0.0
74.0,14.1,-0.3,6.9,69.9,3.3,0,0,Clay,2,260,False,0.0
33.9,37.0,28.4,32.7,20.0,0.1,7,1,Clay,2,83,True,15.3
43.7,28.9,13.9,21.4,64.6,1.9,7,2,Loam,3,338,False,0.0
71.0,29.4,14.6,22.0,51.0,2.7,1,3,Clay,2,35,False,0.0
54.9,23.8,15.6,19.7,61.4,4.8,4,1,Clay,2,287,False,0.0
52.7,38.4,25.1,31.8,33.9,5.5,5,0,Sandy Loam,4,69,False,0.0
53.6,24.8,13.2,19.0,58.2,1.1,8,0,Sandy,1,31,False,0.0
72.7,15.6,5.7,10.6,31.1,0.1,2,2,Sandy,1,341,False,0.0
55.7,26.1,11.6,18.8,75.7,2.9,3,1,Sandy Loam,4,164,False,0.0
65.4,20.5,9.2,14.8,54.8,0.3,1,1,Sandy Loam,4,340,False,0.0
43.0,26.3,15.6,21.0,28.1,0.7,10,1,Sandy,1,89,True,16.7
43.2,30.8,16.8,23.8,76.7,1.8,7,0,Clay,2,66,False,0.0
73.0,16.8,1.9,9.4,65.4,1.0,3,1,Sandy,1,263,False,0.0
57.1,26.0,12.7,19.4,60.3,4.2,4,1,Loam,3,321,False,0.0
67.9,16.4,8.0,12.2,54.6,0.8,5,0,Sandy Loam,4,209,False,0.0
38.6,30.2,22.0,26.1,37.6,17.1,7,3,Loam,3,203,True,15.8
49.1,25.3,11.5,18.4,93.1,0.5,7,1,Clay,2,311,False,0.0
58.5,21.8,7.1,14.4,47.9,9.3,3,1,Sandy Loam,4,315,False,0.0
59.0,23.3,11.6,17.4,50.4,1.2,6,0,Sandy Loam,4,307,False,0.0
69.3,20.2,12.0,16.1,73.3,5.6,2,0,Sandy,1,308,False,0.0
67.8,11.8,3.5,7.6,66.8,1.0,4,3,Loam,3,329,False,0.0
51.7,23.0,10.5,16.7,43.2,1.4,8,2,Loam,3,238,False,0.0
46.4,18.9,8.6,13.8,83.9,0.2,8,3,Loam,3,310,False,0.0
50.7,12.7,2.0,7.4,66.5,1.4,5,3,Clay,2,250,False,0.0
61.7,37.7,24.9,31.3,58.6,3.8,4,0,Loam,3,47,False,0.0
41.1,18.9,9.0,14.0,69.0,0.6,9,2,Loam,3,323,False,0.0
53.7,13.7,4.1,8.9,63.0,4.3,9,1,Loam,3,263,False,0.0
52.4,28.4,17.9,23.2,25.8,2.1,5,1,Loam,3,98,False,0.0
45.3,16.0,3.3,9.7,71.0,3.3,9,2,Loam,3,266,False,0.0
71.7,7.6,-5.1,1.3,56.4,1.5,4,1,Clay,2,218,False,0.0
52.5,41.7,28.9,35.3,73.3,1.7,3,2,Loam,3,98,False,0.0
52.9,11.3,-0.8,5.3,59.0,4.1,4,0,Clay,2,237,False,0.0
51.5,18.6,8.8,13.7,60.7,4.4,10,1,Loam,3,327,False,0.0
60.1,14.5,3.9,9.2,66.1,0.5,4,3,Sandy Loam,4,255,False,0.0
62.9,13.8,2.6,8.2,59.4,0.3,4,1,Loam,3,291,False,0.0
53.2,15.5,7.0,11.2,64.5,0.1,8,3,Sandy,1,311,False,0.0
45.8,16.7,8.7,12.7,64.9,5.8,7,2,Clay,2,202,False,0.0
69.6,17.8,3.2,10.5,60.6,0.1,3,3,Loam,3,233,False,0.0
43.2,29.1,20.7,24.9,56.7,1.0,9,3,Sandy Loam,4,137,False,0.0
58.5,43.4,32.0,37.7,46.3,0.6,1,2,Sandy Loam,4,56,False,0.0
67.6,35.8,26.5,31.2,44.6,0.8,0,0,Loam,3,72,False,0.0
62.3,24.6,14.7,19.6,26.0,1.8,1,1,Loam,3,36,False,0.0
70.9,13.1,2.2,7.7,58.7,1.6,0,0,Sandy,1,352,False,0.0
41.4,33.1,22.8,28.0,63.8,4.0,6,2,Loam,3,58,False,0.0
56.2,42.1,32.5,37.3,34.7,0.3,3,2,Loam,3,124,False,0.0
54.1,38.9,30.8,34.9,68.6,2.2,2,1,Loam,3,78,False,0.0
78.4,29.5,20.1,24.8,89.3,0.1,1,1,Sandy,1,197,False,0.0
67.6,17.1,3.9,10.5,50.8,2.0,1,3,Loam,3,293,False,0.0
54.8,38.2,28.5,33.3,58.5,0.8,3,1,Sandy Loam,4,49,False,0.0
56.6,18.3,6.1,12.2,71.9,2.5,4,1,Clay,2,236,False,0.0
39.1,41.6,33.6,37.6,49.5,15.0,9,3,Loam,3,55,True,17.1
65.1,20.6,6.7,13.7,66.9,6.2,3,1,Sandy Loam,4,308,False,0.0
56.8,25.4,11.5,18.4,43.2,1.8,7,3,Sandy Loam,4,52,False,0.0
55.6,30.6,17.4,24.0,42.0,1.2,0,3,Sandy Loam,4,77,False,0.0
49.1,22.3,9.0,15.7,31.4,0.3,6,3,Clay,2,278,False,0.0
55.8,22.0,11.6,16.8,65.9,0.4,8,3,Sandy,1,269,False,0.0
61.0,15.2,4.5,9.9,63.6,2.5,5,1,Sandy Loam,4,316,False,0.0
56.4,28.5,15.6,22.1,45.1,1.5,6,1,Sandy Loam,4,74,False,0.0
54.6,31.6,22.0,26.8,55.7,2.2,4,3,Loam,3,107,False,0.0
31.3,35.0,22.0,28.5,20.0,0.5,9,3,Clay,2,128,True,17.3
47.0,15.6,0.9,8.2,54.3,0.6,7,0,Clay,2,241,False,0.0
47.5,20.2,9.5,14.8,63.1,2.0,6,2,Loam,3,12,False,0.0
60.0,13.5,2.1,7.8,73.2,0.4,1,3,Sandy Loam,4,11,False,0.0
59.3,16.9,7.2,12.1,69.6,0.3,5,2,Clay,2,224,False,0.0
39.5,38.1,26.8,32.5,61.7,0.1,9,1,Clay,2,134,False,0.0
37.9,28.0,16.4,22.2,52.2,4.0,6,0,Clay,2,331,False,0.0
61.1,29.4,21.0,25.2,52.9,4.5,2,0,Clay,2,187,False,0.0
72.0,26.4,14.1,20.3,58.9,0.2,1,2,Sandy,1,48,False,0.0
68.0,4.1,-10.4,-3.2,48.8,1.7,4,1,Sandy Loam,4,269,False,0.0
58.3,34.3,20.3,27.3,60.2,1.3,3,1,Loam,3,73,False,0.0
65.4,23.0,12.8,17.9,52.2,0.6,1,1,Sandy,1,210,False,0.0
37.6,22.0,13.6,17.8,60.3,0.4,8,2,Clay,2,318,False,0.0
71.7,20.0,5.5,12.8,79.2,5.1,0,1,Clay,2,241,False,0.0
69.7,37.5,25.3,31.4,68.2,2.2,1,0,Sandy,1,101,False,0.0
31.5,33.3,19.6,26.4,78.2,1.3,7,0,Clay,2,138,True,19.0
36.8,17.3,4.0,10.6,42.4,0.5,8,1,Clay,2,284,False,0.0
66.8,41.3,31.6,36.4,49.9,1.3,2,2,Sandy,1,96,False,0.0
60.7,40.4,28.8,34.6,43.9,0.9,6,0,Sandy,1,140,False,0.0
71.1,22.6,13.4,18.0,73.0,4.4,2,1,Sandy Loam,4,70,False,0.0
37.8,38.5,24.5,31.5,53.1,2.4,7,2,Loam,3,124,True,18.7
55.9,34.3,23.1,28.7,62.2,0.5,2,1,Sandy,1,126,False,0.0
58.5,27.0,14.8,20.9,59.8,0.5,6,0,Sandy,1,328,False,0.0
40.2,42.1,34.1,38.1,42.2,0.2,10,3,Sandy Loam,4,70,True,16.4
49.4,23.3,11.4,17.4,54.9,0.0,10,3,Sandy Loam,4,203,False,0.0
57.7,11.1,0.7,5.9,80.8,2.7,8,2,Sandy Loam,4,267,False,0.0
67.6,22.1,12.9,17.5,37.5,2.1,0,1,Sandy Loam,4,209,False,0.0
65.2,34.6,26.1,30.3,62.0,2.4,1,2,Loam,3,106,False,0.0
60.4,23.2,8.8,16.0,61.4,0.1,4,3,Sandy Loam,4,310,False,0.0
71.8,14.7,6.6,10.6,63.2,1.0,0,1,Sandy Loam,4,192,False,0.0
19.1,38.4,27.3,32.9,67.8,1.0,9,3,Clay,2,111,True,25.2
58.1,45.6,33.0,39.3,57.4,5.0,3,3,Loam,3,72,False,0.0
50.4,31.5,23.4,27.4,70.6,1.0,4,3,Clay,2,73,False,0.0
64.1,19.4,8.6,14.0,55.0,0.1,3,2,Sandy Loam,4,250,False,0.0
60.7,22.4,13.5,17.9,67.0,2.3,2,1,Sandy,1,238,False,0.0
78.0,16.2,1.7,8.9,59.8,2.1,0,2,Loam,3,328,False,0.0
68.4,29.2,18.0,23.6,53.2,4.4,1,3,Sandy Loam,4,180,False,0.0
63.0,10.6,0.6,5.6,70.4,0.6,7,0,Sandy Loam,4,307,False,0.0
34.0,30.3,19.8,25.0,64.3,0.7,8,2,Clay,2,35,True,11.8
58.2,29.8,21.7,25.8,62.1,2.3,8,1,Sandy,1,85,False,0.0
72.7,26.6,18.2,22.4,65.5,3.7,0,2,Clay,2,139,False,0.0
46.5,13.2,2.4,7.8,45.3,0.7,9,2,Sandy Loam,4,230,False,0.0
